ord_id,ord_date,cstm_name,cstm_contact,cstm_address,cstm_city,cstm_postal,cstm_country,empl_first_name,empl_last_name,shippers_name,shippers_phone,ord_details_id,ord_details_quantity,prod_id,prod_unit,prod_price,prod_id,splr_id,splr_name,splr_contact,splr_address,splr_id,splr_city,splr_postal_code,splr_country,splr_phone,splr_id,ctgr_id,ctgr_name,ctgr_desc
10255,1996-07-12,"Richter Supermarkt","Michael Holz","Grenzacherweg 237",Geneve,1203,Switzerland,Anne,Dodsworth,"Federal Shipping","(503) 555-9931",21,20,2,"24 - 12 oz bottles",19,2,1,"Exotic Liquid","Charlotte Cooper","49 Gilbert St.",1,Londona,"EC1 4SD",UK,"(171) 555-2222",1,1,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10255,1996-07-12,"Richter Supermarkt","Michael Holz","Grenzacherweg 237",Geneve,1203,Switzerland,Anne,Dodsworth,"Federal Shipping","(503) 555-9931",22,35,16,"32 - 500 g boxes",17.45,16,7,"Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",7,Melbourne,3058,Australia,"(03) 444-2343",7,3,Confections,"Desserts, candies, and sweet breads"
10255,1996-07-12,"Richter Supermarkt","Michael Holz","Grenzacherweg 237",Geneve,1203,Switzerland,Anne,Dodsworth,"Federal Shipping","(503) 555-9931",23,25,36,"24 - 250 g jars",19,36,17,"Svensk Sjofoda AB","Michael Bjorn","Brovallavagen 231",17,Stockholm,"S-123 45",Sweden,"08-123 45 67",17,8,Seafood,"Seaweed and fish"
10255,1996-07-12,"Richter Supermarkt","Michael Holz","Grenzacherweg 237",Geneve,1203,Switzerland,Anne,Dodsworth,"Federal Shipping","(503) 555-9931",24,30,59,"5 kg pkg.",55,59,28,"Gai paturage","Eliane Noz","Bat. B 3, rue des Alpes",28,Annecy,74000,France,38.76.98.06,28,4,"Dairy Products",Cheeses
10263,1996-07-23,"Ernst Handel","Roland Mendel","Kirchgasse 6",Graz,8010,Austria,Anne,Dodsworth,"Federal Shipping","(503) 555-9931",44,60,16,"32 - 500 g boxes",17.45,16,7,"Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",7,Melbourne,3058,Australia,"(03) 444-2343",7,3,Confections,"Desserts, candies, and sweet breads"
10263,1996-07-23,"Ernst Handel","Roland Mendel","Kirchgasse 6",Graz,8010,Austria,Anne,Dodsworth,"Federal Shipping","(503) 555-9931",45,28,24,"12 - 355 ml cans",4.5,24,10,"Refrescos Americanas LTDA","Carlos Diaz","Av. das Americanas 12.890",10,"Sao Paulo",5442,Brazil,"(11) 555 4640",10,1,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10263,1996-07-23,"Ernst Handel","Roland Mendel","Kirchgasse 6",Graz,8010,Austria,Anne,Dodsworth,"Federal Shipping","(503) 555-9931",46,60,30,"10 - 200 g glasses",25.89,30,13,"Nord-Ost-Fisch Handelsgesellschaft mbH","Sven Petersen","Frahmredder 112a",13,Cuxhaven,27478,Germany,"(04721) 8713",13,8,Seafood,"Seaweed and fish"
10263,1996-07-23,"Ernst Handel","Roland Mendel","Kirchgasse 6",Graz,8010,Austria,Anne,Dodsworth,"Federal Shipping","(503) 555-9931",47,36,74,"5 kg pkg.",10,74,4,"Tokyo Traders","Yoshi Nagase","9-8 Sekimai Musashino-shi",4,Tokyo,100,Japan,"(03) 3555-5011",4,7,Produce,"Dried fruit and bean curd"
10386,1996-12-18,"Familia Arquibaldo","Aria Cruz","Rua Oros, 92","Sao Paulo",05442-030,Brazil,Anne,Dodsworth,"Federal Shipping","(503) 555-9931",366,15,24,"12 - 355 ml cans",4.5,24,10,"Refrescos Americanas LTDA","Carlos Diaz","Av. das Americanas 12.890",10,"Sao Paulo",5442,Brazil,"(11) 555 4640",10,1,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10386,1996-12-18,"Familia Arquibaldo","Aria Cruz","Rua Oros, 92","Sao Paulo",05442-030,Brazil,Anne,Dodsworth,"Federal Shipping","(503) 555-9931",367,10,34,"24 - 12 oz bottles",14,34,16,"Bigfoot Breweries","Cheryl Saylor","3400 - 8th Avenue Suite 210",16,Bend,97101,USA,"(503) 555-9931",16,1,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10411,1997-01-10,"Bottom-Dollar Marketse","Elizabeth Lincoln","23 Tsawassen Blvd.",Tsawassen,"T2F 8M4",Canada,Anne,Dodsworth,"Federal Shipping","(503) 555-9931",436,25,41,"12 - 12 oz cans",9.65,41,19,"New England Seafood Cannery","Robb Merchant","Order Processing Dept. 2100 Paul Revere Blvd.",19,Boston,02134,USA,"(617) 555-3267",19,8,Seafood,"Seaweed and fish"
10411,1997-01-10,"Bottom-Dollar Marketse","Elizabeth Lincoln","23 Tsawassen Blvd.",Tsawassen,"T2F 8M4",Canada,Anne,Dodsworth,"Federal Shipping","(503) 555-9931",437,40,44,"20 - 2 kg bags",19.45,44,20,"Leka Trading","Chandra Leka","471 Serangoon Loop, Suite #402",20,Singapore,0512,Singapore,555-8787,20,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings"
10411,1997-01-10,"Bottom-Dollar Marketse","Elizabeth Lincoln","23 Tsawassen Blvd.",Tsawassen,"T2F 8M4",Canada,Anne,Dodsworth,"Federal Shipping","(503) 555-9931",438,9,59,"5 kg pkg.",55,59,28,"Gai paturage","Eliane Noz","Bat. B 3, rue des Alpes",28,Annecy,74000,France,38.76.98.06,28,4,"Dairy Products",Cheeses
10324,1996-10-08,"Save-a-lot Markets","Jose Pavarotti","187 Suffolk Ln.",Boise,83720,USA,Anne,Dodsworth,"Speedy Express","(503) 555-9831",197,21,16,"32 - 500 g boxes",17.45,16,7,"Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",7,Melbourne,3058,Australia,"(03) 444-2343",7,3,Confections,"Desserts, candies, and sweet breads"
10324,1996-10-08,"Save-a-lot Markets","Jose Pavarotti","187 Suffolk Ln.",Boise,83720,USA,Anne,Dodsworth,"Speedy Express","(503) 555-9831",198,70,35,"24 - 12 oz bottles",18,35,16,"Bigfoot Breweries","Cheryl Saylor","3400 - 8th Avenue Suite 210",16,Bend,97101,USA,"(503) 555-9931",16,1,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10324,1996-10-08,"Save-a-lot Markets","Jose Pavarotti","187 Suffolk Ln.",Boise,83720,USA,Anne,Dodsworth,"Speedy Express","(503) 555-9831",199,30,46,"4 - 450 g glasses",12,46,21,Lyngbysild,"Niels Petersen","Lyngbysild Fiskebakken 10",21,Lyngby,2800,Denmark,43844108,21,8,Seafood,"Seaweed and fish"
10324,1996-10-08,"Save-a-lot Markets","Jose Pavarotti","187 Suffolk Ln.",Boise,83720,USA,Anne,Dodsworth,"Speedy Express","(503) 555-9831",200,40,59,"5 kg pkg.",55,59,28,"Gai paturage","Eliane Noz","Bat. B 3, rue des Alpes",28,Annecy,74000,France,38.76.98.06,28,4,"Dairy Products",Cheeses
10324,1996-10-08,"Save-a-lot Markets","Jose Pavarotti","187 Suffolk Ln.",Boise,83720,USA,Anne,Dodsworth,"Speedy Express","(503) 555-9831",201,80,63,"15 - 625 g jars",43.9,63,7,"Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",7,Melbourne,3058,Australia,"(03) 444-2343",7,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings"
10331,1996-10-16,"Bon app","Laurence Lebihans","12, rue des Bouchers",Marseille,13008,France,Anne,Dodsworth,"Speedy Express","(503) 555-9831",223,15,54,"16 pies",7.45,54,25,"Ma Maison","Jean-Guy Lauzon","2960 Rue St. Laurent",25,Montreal,"H1J 1C3",Canada,"(514) 555-9022",25,6,Meat/Poultry,"Prepared meats"
